FID,UniqueID,Country,USA_AEZ,Image,Month,Year,jd,long,lat,Crop,Stage,X427,X437,X447,X457,X468,X478,X488,X498,X508,X518,X529,X539,X549,X559,X569,X579,X590,X600,X610,X620,X630,X641,X651,X661,X671,X681,X691,X702,X712,X722,X732,X742,X752,X763,X773,X783,X793,X803,X813,X824,X834,X844,X854,X864,X875,X885,X895,X905,X912,X915,X923,X925,X933,X943,X953,X963,X973,X983,X993,X1003,X1013,X1023,X1033,X1044,X1054,X1064,X1074,X1084,X1094,X1104,X1114,X1124,X1134,X1144,X1155,X1165,X1175,X1185,X1195,X1205,X1215,X1225,X1235,X1245,X1255,X1266,X1276,X1286,X1296,X1306,X1316,X1326,X1336,X1346,X1356,X1366,X1377,X1387,X1397,X1407,X1417,X1427,X1437,X1447,X1457,X1467,X1477,X1488,X1498,X1508,X1518,X1528,X1538,X1548,X1558,X1568,X1578,X1588,X1599,X1609,X1619,X1629,X1639,X1649,X1659,X1669,X1679,X1689,X1699,X1710,X1720,X1730,X1740,X1750,X1760,X1770,X1780,X1790,X1800,X1810,X1820,X1831,X1841,X1851,X1861,X1871,X1881,X1891,X1901,X1911,X1921,X1931,X1942,X1952,X1962,X1972,X1982,X1992,X2002,X2012,X2022,X2032,X2042,X2052,X2063,X2073,X2083,X2093,X2103,X2113,X2123,X2133,X2143,X2153,X2163,X2174,X2184,X2194,X2204,X2214,X2224,X2234,X2244,X2254,X2264,X2274,X2285,X2295,X2305,X2315,X2325,X2335,X2345,X2355,X2365,X2375,X2385,X2395,global_aez,State
1832,5648,USA,8,EO1H0250282013233110P1_PF2_01,8,2013,233,-90.407149,45.662389,corn,Critical,NA,20.23895551,18.20918976,17.45336693,17.10523463,16.78351977,16.47171029,15.96070796,15.7196924,15.74505025,15.8465258,16.22408967,16.40226424,16.04999587,15.03284549,14.16950134,13.30857203,12.89739692,12.17861251,11.70107008,11.26256912,10.91797138,10.49795666,10.10178294,9.774678999,9.717959948,10.21128932,12.18204607,15.11744416,21.68177774,30.61829616,39.74513704,45.90882977,49.45615453,52.10123421,53.17117334,52.69028564,49.53587599,46.57348427,45.72316291,49.10794946,53.56978081,56.82062782,58.40143463,58.02595418,55.0037107,48.23570984,44.57315412,41.02532891,40.12595029,37.20644602,NA,NA,NA,NA,NA,NA,35.79461548,40.28813087,42.60941602,44.33615298,45.58720961,47.1460766,48.67015456,50.18760841,49.72598881,48.88792653,44.96464322,39.34316875,NA,NA,NA,NA,NA,NA,NA,27.82369555,29.69866352,31.06634092,32.78238183,35.18627154,37.29817529,38.29896676,37.7701733,36.19817491,35.78766681,36.32615931,36.6034373,32.79644486,27.39368755,20.91971503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.40415467,11.90969672,13.0907779,14.44495695,15.23420727,15.87421471,16.33036848,17.06470518,17.89272716,18.4958047,19.30207652,19.61923003,20.0138118,20.35218458,20.58392579,20.42027468,20.00025907,19.24202434,18.89850236,18.19317664,17.70241237,16.60343544,15.56371773,13.93160423,11.73516867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.126720145,5.405839538,6.501041834,7.153917792,7.417118328,7.844653331,8.482567256,9.152574698,9.332062276,8.959557141,8.537852054,8.499256074,8.697576194,8.913638082,9.157920197,9.301861381,9.272005173,8.553461056,8.17433991,7.704645446,7.705566216,7.019826339,6.20221122,5.713104951,5.612873196,5.814954762,5.429470373,4.728394562,3.914559689,NA,NA,NA,NA,NA,14,Wisconsin
1833,5649,USA,8,EO1H0250282013233110P1_PF2_01,8,2013,233,-90.381607,45.651708,corn,Critical,NA,19.58967176,17.87800173,16.8500875,16.57332825,16.38388701,16.04569687,15.59650784,15.2159833,15.289108,15.39116046,15.79190749,15.92256092,15.49111932,14.46482204,13.59564242,12.71368531,12.36092697,11.70177946,11.29526174,10.77765099,10.44852494,9.97390097,9.612982953,9.21463239,9.127421702,9.428689892,11.21591083,13.94323858,20.02168419,28.077217,36.61373887,42.18179851,45.50071996,47.94834492,49.18184578,49.1467566,46.37963938,43.85829765,42.882292,45.73005796,49.6830588,52.72100631,54.59136611,54.68170993,52.37358235,45.67929193,42.62805059,38.83366496,37.88157249,34.91911503,NA,NA,NA,NA,NA,NA,33.234883,37.41265125,39.75646995,41.51554828,43.48149909,45.52055319,46.57266961,46.96034089,46.62840823,46.33023613,43.05075528,37.08096583,NA,NA,NA,NA,NA,NA,NA,27.26152434,28.39054559,29.63613435,31.3333721,33.70860799,36.0077116,36.77581699,36.66318188,35.12350301,34.83867675,34.87175345,34.92028842,31.41803429,26.49065049,20.30896158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.09616792,11.24600726,12.48951176,13.66169239,14.08961813,14.36610316,14.69834876,15.59961954,16.63027976,17.57111697,18.3906978,18.74841002,18.99425458,19.08043828,19.31187305,19.24908732,18.91276317,18.15891013,17.61318792,17.14286721,16.52450579,15.36714174,14.20797101,12.81322305,11.38147285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.689598409,5.00488978,4.995969908,5.455474206,6.335762934,6.711607748,6.599258297,6.622727521,6.9200941,7.22585875,7.254666461,7.452598392,7.481884565,7.658958472,7.945362202,8.010788852,7.771472069,7.323047643,7.100858198,6.876042237,6.495870497,5.949098808,5.238429806,4.803415097,4.440660491,4.352175799,3.759369732,3.500867494,3.400538808,NA,NA,NA,NA,NA,14,Wisconsin
1834,5673,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.391105,45.658296,corn,Critical,NA,18.47475694,16.54626339,15.30295012,15.11632655,14.85060703,14.39587496,13.9733581,13.8322934,14.12464165,14.59368484,15.25353683,15.56899138,15.26336847,14.36114629,13.56457365,12.78859081,12.41921397,11.66897082,11.14703383,10.61094166,10.34391972,9.918639803,9.413672188,8.870048664,8.760830803,9.729468755,13.19635587,18.07243098,25.43778925,31.76879447,36.42189609,37.98159733,39.14902975,40.72008352,42.18967937,42.76827817,42.17118566,41.31547129,41.10962609,42.31922272,43.97957687,44.99614528,45.80554318,45.55185887,44.80786054,41.92539594,41.51941992,40.61411744,40.11040561,38.2485364,NA,NA,NA,NA,NA,NA,33.61861193,35.17420641,36.39470508,37.97956764,39.32408335,40.037225,40.53181236,41.02188124,41.31721142,41.83483967,40.78166076,38.72765024,NA,NA,NA,NA,NA,NA,NA,34.45743743,33.57739385,34.15498082,34.30496184,35.11426902,35.8374303,35.72510049,34.60822123,32.632733,31.96946845,32.677203,33.99992477,32.67203307,30.39367183,26.68399152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.8817461,13.0868997,14.08996206,15.07195422,15.47428133,15.81596088,16.28461656,16.74994742,17.55851504,18.54114905,19.7253599,19.92260631,19.89532696,19.65095464,19.97638678,19.66226771,19.2923459,19.08390806,19.29791086,19.00348257,18.31222997,17.57959655,17.38982234,16.64057342,15.39863583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27204991,4.792757755,5.223300052,5.902295731,6.762273996,7.066452288,6.753483608,7.402556901,8.350432299,8.296773681,7.53505141,7.689795854,8.782084279,9.538455433,9.347932707,9.131128038,9.058700008,8.948000691,8.743280735,8.247661867,7.683417086,6.857698772,6.117325325,5.806813881,5.412717006,5.778660297,5.503798753,4.898740077,3.669976601,NA,NA,NA,NA,NA,14,Wisconsin
1835,5674,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.352295,45.690742,corn,Critical,NA,18.72715404,16.7026134,15.70348806,15.3403209,15.08189927,14.78269211,14.42460508,14.13105902,14.23039567,14.3015627,14.74993794,14.89374869,14.54802473,13.6063209,12.81360362,12.07845059,11.67356489,11.07539563,10.59091093,10.15287713,9.838648782,9.411645439,9.116248458,8.746954564,8.674122457,9.175142702,11.43858256,15.33637621,22.8432585,31.58000329,39.88084313,44.29501724,47.38974133,50.08988851,52.53803242,53.4258815,52.42048653,51.33471689,51.01502872,52.37950898,54.06261446,55.45528038,56.5944187,56.7939594,55.98430411,51.8828236,57.25199899,55.62079032,57.37237721,48.80178927,NA,NA,NA,NA,NA,NA,43.05877172,43.98174746,44.6330702,46.34710993,47.95902686,49.10652547,49.95934075,51.31671073,52.08682027,52.28270651,50.79442159,48.73625239,NA,NA,NA,NA,NA,NA,NA,39.12690045,37.51552087,38.0611025,38.26486306,39.9164863,40.76934994,40.68921433,39.5375613,37.30607301,36.6694199,37.50437998,39.4219464,37.89409632,35.17108909,30.63645872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.4561659,13.31599696,13.84136935,14.54029946,15.28524824,15.76070635,16.43914104,17.2404474,18.28459003,19.34700449,20.40673745,20.94240206,21.37982135,21.1824828,21.28421537,20.87360437,20.85838875,20.37891444,19.98240469,19.67790268,19.6042098,19.18195703,18.68289883,17.57790479,16.43449834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.988647192,4.111628444,4.65609299,5.475228435,6.173313154,6.585704162,6.673426553,7.293721357,8.155337292,7.730567608,6.924526465,7.318468632,8.464280246,9.425156022,9.261365249,9.597092396,9.711838496,8.746334353,7.482203489,6.535883245,6.470888708,6.5645615,6.257772149,5.637143219,4.701193447,4.738867779,4.458862882,5.123242156,5.268863566,NA,NA,NA,NA,NA,14,Wisconsin
1836,5675,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.340623,45.701556,corn,Critical,NA,19.41585949,17.52728063,16.60482325,16.27760997,16.14565392,15.77840272,15.50354316,15.35926882,15.7238813,16.3134888,17.17086823,17.76703369,17.48727477,16.52708699,15.62253746,14.83573802,14.34693511,13.47537826,12.82882774,12.31080773,11.97531145,11.37369164,10.78791413,10.18714248,10.13750536,11.43126206,15.84072672,21.76521804,30.10891514,36.71338779,41.72843254,42.89655442,43.82099751,45.37258277,47.34987818,48.34598152,47.75178268,47.02456331,46.8922512,48.29336693,50.14815595,51.75765461,53.2521085,53.4289845,52.97552244,49.62673688,51.60845447,50.09389214,50.67913493,46.52732015,NA,NA,NA,NA,NA,NA,43.35679914,45.29131153,45.90819243,47.00948247,47.98273189,49.33169313,50.18698964,51.2225151,51.81966842,52.77058317,51.56876097,49.6139511,NA,NA,NA,NA,NA,NA,NA,42.31206333,41.3471237,42.11078669,42.28516199,43.85040761,44.7168276,44.38384453,43.16039219,40.92752019,40.32322492,41.36381775,43.49748879,41.80279543,38.67349322,33.70872291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.71949199,14.65609636,15.83070492,17.1058287,17.74132098,18.18722299,18.56168595,19.35817531,20.22767453,21.47483239,22.46158213,22.8066534,22.99182027,23.45332897,24.25436509,24.43697,24.25735925,23.9061386,23.65666339,23.07116767,22.53355884,21.84579609,21.30833453,20.57709284,19.61699308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.689054034,5.891999222,6.510508793,7.116028398,7.974588257,8.551463443,9.115501246,9.743237218,10.55102464,10.27934805,9.535222985,10.00032521,11.14199457,11.67783829,10.9432926,10.77048631,11.24186131,11.01765776,10.10259282,9.58155561,9.60408322,9.434332745,8.721351595,7.96241926,7.210387734,7.011626791,6.591987003,6.919238958,6.795186705,NA,NA,NA,NA,NA,14,Wisconsin
1837,5676,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.424176,45.637282,corn,Critical,NA,18.25812302,16.66614267,15.44516735,15.36783129,15.14765724,14.64611429,14.28474687,14.10832696,14.79259328,15.6013754,16.67437726,17.31746213,17.15321765,16.14384364,15.23379837,14.27337466,13.8464522,12.94949238,12.32647166,11.7477763,11.32393317,10.68110096,10.00052505,9.33732773,9.259858519,10.50986544,15.07854457,21.30347616,30.29161211,37.82031463,43.70960356,45.45971489,46.67770414,48.44276032,50.53972312,51.63634725,50.95774242,50.0532166,49.73674053,51.13143636,53.34632123,55.11393678,56.38417496,56.47678186,55.90066549,52.00335083,53.28502999,50.29818165,52.03948375,45.82928884,NA,NA,NA,NA,NA,NA,43.71638588,45.67867021,46.65836868,47.93208617,49.44562298,51.43566399,52.92786114,54.45738751,55.60654111,56.93719706,54.93655498,51.79165569,NA,NA,NA,NA,NA,NA,NA,42.47691992,42.05376894,42.62691045,43.33180708,44.55782697,46.18007397,45.89647641,45.09028272,42.44858776,41.84305757,42.59110945,44.64524231,42.86588894,39.70124763,34.55395349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.04982058,14.43334785,15.35822625,16.4205342,16.88934965,17.55682174,18.12587312,19.05879066,19.74645139,20.67143427,21.54463101,22.32220708,22.86328753,23.45715362,23.85977259,23.98273271,23.78516659,23.04180596,22.44183822,21.67871442,21.38476535,20.59417891,19.9416314,18.85428482,17.90491721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.109692941,6.748994256,7.178996059,7.57390468,8.297245117,8.521779133,8.598284243,9.035348439,9.837130128,10.03428685,9.803946002,9.718985355,9.700481646,9.913212921,10.11452352,10.73311662,10.51506517,9.791455031,8.832571855,8.445602332,8.452791989,8.030507438,7.489066129,6.817579558,6.530652924,6.262834835,5.582209765,5.293110355,5.410204461,NA,NA,NA,NA,NA,14,Wisconsin
1838,5677,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.384119,45.654082,corn,Critical,NA,18.28379621,16.34243533,15.27250074,14.76969299,14.37735941,14.03542318,13.69805011,13.60627517,13.87507325,14.12958461,14.60633029,14.79445578,14.50587639,13.54775087,12.70353813,11.91434394,11.50676909,10.74467,10.21572475,9.633344423,9.281980614,8.746317833,8.298574907,7.821984998,7.733780234,8.475231926,11.22937563,15.71818438,23.98768822,33.2070966,41.37477522,45.5900084,48.51281012,51.26654798,53.50077558,54.10350017,52.92757232,51.93188761,51.93304772,53.40803192,55.26506787,56.50754088,57.86273209,57.84259495,56.85491197,52.75393063,53.68304169,51.83742643,52.63323716,48.15350757,NA,NA,NA,NA,NA,NA,41.51470278,43.40560333,44.24515248,46.15706086,47.5866584,48.73053696,49.5482628,50.66913775,51.31511625,51.70167101,49.89130417,47.42348401,NA,NA,NA,NA,NA,NA,NA,37.59379963,37.06805125,37.41040972,38.03244819,39.22412627,40.32371184,39.90879167,38.81576991,36.65795728,36.11268822,36.68118021,38.27079428,36.6818014,33.90032673,29.38244568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.73660708,11.67819094,12.76288408,13.93467557,14.51733275,14.88610233,15.35751743,16.06138601,16.98886777,18.07924336,19.24113579,19.39404385,19.29155181,18.90489614,19.01647724,18.97338074,18.90196421,18.89703496,18.92733184,18.65346638,18.269628,17.60848176,16.98685707,16.04926387,14.86900578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.178989217,2.60924673,3.863777685,5.17914796,5.931320448,6.397542288,6.047125749,6.231599389,6.663119584,6.726919518,6.356699539,6.880537461,7.876673922,8.075388206,7.527307836,7.353970289,7.572789112,6.921549379,6.020065515,5.43782051,5.276388677,5.423395821,5.340834636,5.73532044,5.559390317,5.327192868,4.385214956,3.751460073,3.47451157,NA,NA,NA,NA,NA,14,Wisconsin
1839,5678,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.335749,45.714158,corn,Critical,NA,19.45269705,17.23865215,16.30645145,16.14354694,16.01492345,15.56352746,15.21540325,14.97578165,15.35643675,15.7078538,16.36993759,16.77808121,16.50581353,15.58110394,14.63443338,13.76601595,13.36979572,12.53821192,11.93532593,11.41024532,11.12632626,10.62595821,10.05516882,9.436437547,9.383928668,10.12698347,13.18735058,17.89699918,26.25976247,34.78329462,42.29328404,45.46719186,47.49238273,49.50813436,51.51822782,52.53757504,51.77336578,50.72418837,50.3348663,51.47621592,53.49890631,54.89292188,56.25476186,56.23752419,56.38150239,52.76193983,54.06073247,51.41039847,51.35661816,48.38677266,NA,NA,NA,NA,NA,NA,43.60421962,44.61450565,44.82990327,46.13268628,47.41599969,48.49317912,49.43149584,49.9280083,50.92525883,51.83971057,50.63668613,47.91039958,NA,NA,NA,NA,NA,NA,NA,40.1506759,39.18441224,39.73992705,40.13048508,41.66419137,43.07629438,42.81935167,41.53372333,39.00161567,38.17996716,39.36605712,41.22331393,39.93576169,36.84500304,32.16744394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.45127465,13.40201367,14.43312681,15.54220009,16.1434445,16.60762648,17.04682081,17.75492427,18.92812214,20.04718496,21.21938872,21.50922298,21.67659748,21.9023897,22.42051187,22.55166629,22.24126101,21.83233995,21.72270406,21.3706454,20.8941848,20.21403582,19.62750987,18.70543226,17.59048841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.832383853,4.153991074,5.058579039,6.094404172,7.169870265,7.827491699,8.355539394,8.6541001,8.915978444,8.619891719,8.154043497,8.887711305,9.841803152,11.03722307,11.29199728,11.09132534,10.47609904,9.160153044,8.156196151,7.637223184,7.559478854,7.426963039,6.769721432,5.737391228,4.692358162,4.665941381,5.199668355,5.129147824,4.225333173,NA,NA,NA,NA,NA,14,Wisconsin
1840,5679,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.406692,45.63024,corn,Critical,NA,18.63141777,16.67301534,15.58036874,15.3969468,15.02952236,14.66933117,14.21345176,14.01981333,14.2032827,14.40517608,14.92508092,15.19848493,14.86962329,13.88550012,13.02082856,12.1854597,11.77800616,11.08220315,10.61826482,10.11052842,9.767262162,9.325953836,8.940392764,8.495675282,8.398321776,9.026695574,11.56199917,15.82194598,23.58517981,31.93334905,39.07600413,42.56239764,44.88331525,47.26008648,49.08876551,49.63014837,48.61277065,47.68370627,47.39544961,48.51421525,50.15779924,51.40364997,52.63969973,52.34410092,51.60587488,47.84327673,49.64755958,47.67327403,48.52548685,44.14606198,NA,NA,NA,NA,NA,NA,38.16422506,39.47405662,40.06328796,41.15811362,42.5792171,43.90644163,45.03971578,45.83225255,45.97994983,46.00330262,44.37177559,42.23002737,NA,NA,NA,NA,NA,NA,NA,35.9537862,35.32059919,35.45300093,35.02231946,35.63561675,36.48270404,36.57437743,35.80914185,33.85137745,33.43569093,34.15489862,35.93187103,34.54476212,31.99806363,27.61483903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.78182937,12.16127857,13.13069474,14.14076,14.61312146,14.33101104,14.27069818,14.66044588,15.88798603,17.23032013,18.29159566,18.67244788,18.86683789,18.59149374,18.68700008,18.4606765,18.42628442,18.16210467,17.94384976,17.57653984,17.17873441,16.53253808,16.14706942,15.46487691,14.61563561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.02690291,4.121849471,4.401531586,5.01940957,5.023581814,4.745434493,5.552552453,6.863734198,7.25825436,6.787619193,6.961942386,7.899829383,8.133480442,7.588228975,7.414891428,7.575290719,7.430549616,6.724196268,6.570629286,6.670997026,6.350990589,5.501490249,4.779343197,4.274512865,3.984646367,3.149323381,3.480850738,3.759895267,NA,NA,NA,NA,NA,14,Wisconsin
1841,5680,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.369865,45.67952,corn,Critical,NA,17.53239303,15.73684636,14.59742323,14.5505556,14.45116709,14.20320759,13.76239497,13.53696929,13.77660465,14.07160344,14.55722692,14.8135331,14.46604775,13.53079574,12.74618403,11.95314199,11.50539907,10.76273781,10.305985,9.895322306,9.541753821,9.087096392,8.586534586,8.212998272,8.139289178,9.101940925,12.27538342,16.99280467,24.38412514,31.49955716,37.23140185,39.93068822,41.83363168,43.87166178,45.59020949,46.22036178,45.51383621,44.77305487,44.70918512,45.92162659,47.35344814,48.4561148,49.39976287,49.25834565,48.46041543,45.18753792,48.61674774,47.33731886,48.68266467,43.06586274,NA,NA,NA,NA,NA,NA,36.42191357,37.81013486,38.73444475,40.36863605,41.87966877,43.14862413,43.89076378,44.68909201,45.13239202,45.78377713,44.82905862,42.89784451,NA,NA,NA,NA,NA,NA,NA,34.67873597,34.17956663,34.41915081,34.70403069,35.66718751,36.4252834,36.10857744,35.16453113,33.67079873,33.10936545,33.81330045,35.37912981,34.08429451,31.60026413,27.47312633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.95100905,11.89997808,12.7616946,14.40845758,14.87530615,15.12157296,14.94178483,15.74442273,16.85547595,17.44180077,18.16824516,18.41141733,18.94910811,18.85067701,19.01894752,18.91330717,19.00030668,18.61956086,18.39266916,17.98230134,17.72696671,17.3931455,16.82513597,16.00272025,14.66809399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.608319993,4.764594021,5.082756647,5.662491763,6.414479371,6.745573079,6.781716106,6.966959522,7.317024844,6.750386465,6.12220672,7.212084422,8.117470676,8.797292773,8.14072813,8.366523047,8.437165118,7.839123735,7.207855312,6.95894496,6.997385633,7.031869522,6.529071203,6.359545976,5.738242091,5.058862487,3.600057187,3.530349797,3.969565608,NA,NA,NA,NA,NA,14,Wisconsin
1842,5681,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.363763,45.673743,corn,Critical,NA,18.75711059,16.80541791,15.76677711,15.39837233,15.20325591,14.97577294,14.63211736,14.53186351,14.77366862,15.28490144,16.09244616,16.57295938,16.30175685,15.33460767,14.51348889,13.76863118,13.35571269,12.59640455,11.9940797,11.42977318,11.04382603,10.46033251,9.953617495,9.438034682,9.462527038,10.69089271,14.75949896,20.37181503,28.58272681,35.45365228,40.6158958,42.01995869,43.175997,44.86430107,46.66019952,47.35331808,46.6809699,45.9902831,46.07473548,47.48499377,49.24604398,50.61328173,51.93574889,52.23864988,51.67777521,48.03488923,48.84488043,47.50584702,47.9566328,44.46323726,NA,NA,NA,NA,NA,NA,37.73539408,38.88112622,39.55492088,40.82696892,41.92134294,43.21572438,44.22121809,45.06407734,45.4698639,45.87081917,45.12215954,43.36965178,NA,NA,NA,NA,NA,NA,NA,38.26095297,37.22285448,37.70768778,38.46151634,39.26224134,40.13449629,39.81047614,38.57765173,36.3101367,35.34511957,36.34625281,38.36133698,37.16402963,34.88572943,30.78563969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.28353954,16.20258547,17.01235495,17.70503944,17.88347973,18.32528524,19.00151286,20.18228544,21.0400838,21.46242619,22.04398558,22.587002,23.54912926,24.01310189,24.34707616,24.10319181,23.72519552,23.11994856,22.99233058,22.48079223,21.97031158,21.15786903,20.69895981,19.89471271,18.75755643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.432782319,7.062290461,7.752299954,8.723801402,9.770126966,9.913599717,9.545120082,10.17927086,11.74897911,12.31065435,11.64927902,11.62259541,11.97519523,12.32656131,12.165928,12.36245408,12.53662448,11.74136119,10.73877268,9.478342653,9.140140728,9.351547919,9.549525417,9.289674291,8.219170016,7.868722447,7.526431442,7.263890627,7.007304685,NA,NA,NA,NA,NA,14,Wisconsin
1843,5683,USA,8,EO1H0250282013246110K3_SG1_01,9,2013,246,-90.366784,45.679766,corn,Critical,NA,18.53604362,16.72298398,15.74243893,15.44593148,15.09231924,14.82669356,14.3774863,14.08917961,14.2065785,14.52793551,15.09977823,15.32628829,14.86867754,13.83557168,12.95298057,12.26237748,11.82771636,11.11525051,10.6030342,10.1610497,9.887749923,9.35392759,8.929419293,8.463024304,8.390432386,9.034673711,11.77350655,16.35905756,25.08671926,35.17228917,44.49756084,49.91122223,53.59535185,56.92544526,59.51106809,60.49966661,59.33810015,58.12730377,57.85293181,59.65500701,61.70911458,63.16362792,64.16037744,64.09001819,63.12600802,58.88564657,61.28705078,59.65894917,60.91804439,56.18629815,NA,NA,NA,NA,NA,NA,46.81304557,48.80460691,49.95032411,51.50903513,53.16323986,54.28675944,54.84593366,55.61062024,56.12365216,57.13878023,55.77163033,53.04665147,NA,NA,NA,NA,NA,NA,NA,42.74416496,41.83409352,41.84044281,42.43090495,44.11493541,45.67288671,44.99693996,43.59461263,40.79425945,40.04950261,41.31328274,43.58648771,41.97502713,38.66816551,33.58962483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.96065767,12.88808773,13.83416022,14.87483915,15.2863948,15.71377308,16.40051258,17.38084315,18.27582289,19.14183586,20.12203607,20.83049725,21.5047889,21.59632241,21.66780318,21.37887877,21.30935924,21.0699594,20.9491381,20.29864074,19.67219805,18.97559808,18.67703538,17.77719016,16.56371549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1756154,5.004292799,4.748294176,5.06665276,6.251034558,6.879851258,6.617004832,6.612859173,7.103486979,6.7219453,5.972000072,6.602553706,8.131713524,9.170697561,8.677023764,8.585285273,8.849059528,8.242507692,7.099677455,6.540052763,6.770026208,6.723366472,6.155231726,6.132321828,6.523189615,6.145727514,4.947540114,4.563499741,5.335987299,NA,NA,NA,NA,NA,14,Wisconsin
